ID,name,gender,race,age,city,state,zip_code,hh_income,children,brand_run,last_purchase,frequency,own_home,preferred_channel,preferred_device,purchase_amount,coupon_shopper,discount_shopper,returns,health_code,preferred_brand
35837106591a48f1afac7089a222c0e3,Jaden Ramirez,M,0,20,Traverse City, MI,49684,91300,0,1,15,1,0,1,2,6429,0,0,0,0,1
c911a394307541c9a2f3ff33a5c47ca4,Emmett Orr,M,0,21,Glendale, AZ,85302,49725,0,0,19,7,0,1,3,6299,0,1,0,0,1
dfd8c93675944fc5badd61072072ccd5,Leo Dunn,M,0,49,Port Jefferson Station, NY,11776,54939,1,0,1,8,1,1,1,3645,0,1,0,0,1
08f2c5e7e1ad4785a140e7c9b56e19a1,Hassan Mccarthy,M,0,65,Glasgow, KY,42141,62883,1,0,69,6,1,0,0,2162,0,1,1,0,1
475f29cf8b364d50bf926fb82deaf213,Arturo Paul,M,0,70,Columbus, GA,31904,52393,0,0,53,9,1,0,0,1660,0,1,1,1,1
feda7467b28c46d6bc11c34683d7acf7,Clinton Holloway,M,0,39,New Baltimore, MI,48047,67538,0,3,1,2,0,1,1,4085,0,1,0,0,1
7d70eae22d2f4d17897ccdcb355e6a35,Mike Vincent,M,0,26,Clifton Park, NY,12065,68579,0,2,15,1,0,1,2,8568,0,1,0,0,1
18e41736b5b8469288eda29e6bbda35b,Jaelynn Osborne,M,0,53,Stoughton, MA,02072,109566,1,3,3,7,1,1,1,2122,0,0,0,0,1
8cc161eaccff4d29a8397bb55a78146b,Deanna Lawson,M,0,49,Oak Ridge, TN,37830,62716,1,1,17,3,1,1,2,5189,0,1,0,0,1
b5659421597946d8b193fb9c251cd1c7,Johan Christian,M,0,27,Morristown, NJ,07960,98935,0,1,5,2,1,1,2,2137,0,0,0,0,1
8cbad8251cd341528fefee571eba3d96,Jadiel Cooper,M,0,20,Tullahoma, TN,37388,67725,1,3,10,2,0,1,3,4198,0,1,0,0,1
3a43f29ddf884f5591afdb13ecdc69b9,Paul Cuevas,M,0,42,Covington, GA,30014,38853,0,1,20,2,1,1,1,4851,0,1,0,0,1
6ed97612172c4cf9b791768f42aa80a1,Salvador Johns,M,0,68,Strongsville, OH,44136,70656,0,2,69,4,1,0,0,2827,0,1,1,1,1
e95c9102dea94ef2b9e97d3bd9d30a03,Jamar Thomas,M,0,68,Oviedo, FL,32765,63998,0,0,40,5,1,0,0,362,0,1,1,1,1
e2857949d6b04b0c9e4bbf69ae9d9dd5,Nyasia Noble,M,0,63,Oak Ridge, TN,37830,56444,1,2,88,3,1,0,0,2228,0,1,1,0,1
e277cd4db1424ab6974902563aa234d9,Marques Murray,M,0,58,Salisbury, MD,21801,39849,0,1,8,6,1,0,0,5719,0,1,0,0,1
5863d282295c40d5a254a973c259b86c,Jayleen Mooney,M,0,40,Sanford, NC,27330,58215,0,2,5,0,1,1,1,4088,0,1,0,0,1
34803a847e9942c89fab42786211279d,Zain Lester,M,0,73,Fayetteville, NC,28303,77747,1,2,21,1,1,0,0,4919,0,1,1,1,1
5e65fbed8fed491d83aa014453505f87,Jaime Marks,M,0,20,Land O Lakes, FL,34639,89695,0,1,7,2,0,1,3,1674,0,0,0,0,1
3a2ca70f845f49288b0d08354ec8cf4d,Brian Barron,M,0,48,Wyandotte, MI,48192,78046,0,1,12,5,1,1,3,10635,0,1,0,0,1
b68d6befb96a4ff6b71b095954e72d79,Rhys Olsen,M,0,26,Derby, KS,67037,56012,1,2,5,0,1,1,1,3590,0,1,0,0,1
48e0d1f5b0be46c69ad0ff00a5b78928,Koen Harding,M,0,55,Wyandotte, MI,48192,78046,1,1,43,5,1,0,1,10641,0,1,0,0,1
4bfdac7936b64fd4a42f3b2eb3d6bc29,Dwayne Guerra,M,0,63,Lansdowne, PA,19050,46747,0,0,44,6,1,0,0,2424,0,1,1,0,1
deb91b542b044edc8f57abc56de9f4ec,Presley Olson,M,0,76,Fenton, MI,48430,65762,0,0,13,5,1,0,0,3047,0,1,1,1,1
d246b621eb2044ad9260edf3481cf177,Miranda Holmes,M,0,63,Summerville, SC,29483,51201,0,4,59,7,1,0,0,2292,0,1,1,0,1
b61ac07ca5d7428183f6e9401938aa32,Zayden Bridges,M,0,26,New York, NY,10002,67181,1,4,3,6,1,1,3,7150,0,1,0,0,1
8d3cb0cc9421462aa92687819eff51ce,Alfredo Kelly,M,0,18,Sun Prairie, WI,53590,57072,1,1,15,0,0,1,1,3959,0,1,0,0,1
9797b5f2f75a434ca1cd988a4c2d39de,Jorge Orozco,M,0,21,Clifton Park, NY,12065,68579,1,1,15,7,0,1,2,5023,0,1,0,0,1
d40063593d364d0fa5a5a71f1c9bade8,Casey Stanton,M,0,30,Owings Mills, MD,21117,86386,0,1,6,7,1,1,3,4782,0,0,0,0,1
6d842249e0e14c4d98188b5217f3934a,Tyree Rich,M,0,36,Evanston, IL,60201,38853,1,1,10,8,0,1,1,3747,0,1,0,0,1
5548b10fc303472783ff735f2cca027b,Jaydon Peck,M,0,51,Janesville, WI,53546,59211,1,3,5,5,1,1,1,4844,0,1,0,0,1
f8cefb272fd54509a4ab56db55fd1f60,Turner Hull,M,0,23,Burnsville, MN,55337,40784,0,3,16,3,0,1,3,3855,0,1,0,0,1
cf5a7b7492804320995ccaa393ef63ed,Gary Weber,M,0,30,Evanston, IL,60201,38853,0,2,19,9,0,1,3,6502,0,1,0,0,1
53ab7f3ca07d474485f96fce4b3ad225,Seth Munoz,M,0,62,Findlay, OH,45840,49333,0,1,15,6,1,0,0,1874,0,1,1,0,1
8dc9bfdb7f3e4311a24c309e3bef7b36,Ronan Copeland,M,0,33,Ann Arbor, MI,48103,68598,1,4,13,7,1,1,1,4945,0,1,0,0,1
d23fc9c4e9b2483897e10088a9993069,Alessandro Rice,M,0,52,Carlisle, PA,17013,55596,1,1,2,1,1,1,1,4670,0,1,0,0,1
4dc5bc412dfe4f809caea16be71de099,Nathanael Shaffer,M,0,52,Phillipsburg, NJ,08865,79205,0,2,5,2,1,1,2,7794,0,1,0,0,1
f379b71ad5dc4110a7150d46184a0a1c,Miranda Barker,M,0,44,Grand Blanc, MI,48439,90640,0,4,4,8,1,1,2,6066,0,0,0,0,1
1f5015a4b22d411b98d16e6ff69fb65c,Jackson Gonzalez,M,0,62,Dawsonville, GA,30534,53569,1,1,49,9,1,0,0,2950,0,1,1,0,1
d2113da798a44fc7b173d4543c67c6d2,Ernesto Acevedo,M,0,58,Nutley, NJ,07110,62883,1,1,57,6,1,0,0,4830,0,1,0,0,1
ee47fc95afca42ca998713ec7281de83,Anthony Hanna,M,0,21,Hattiesburg, MS,39401,86386,0,0,15,2,0,1,1,9247,0,0,0,0,1
b06727d93cac4796bfdc074d78b2272c,Anton Barnett,M,0,85,Sarasota, FL,34231,72230,1,1,88,1,1,0,0,3002,0,1,1,1,1
09f8a9b3301642088430ad0d34d3917e,Lucian Pope,M,0,43,Mount Holly, NJ,08060,71246,0,2,6,3,0,1,1,5103,0,1,0,0,1
41d01dafb97d4426bd8c870ccabe5f55,Jovany Larson,M,0,22,Gurnee, IL,60031,114821,1,1,15,8,0,1,3,8505,0,0,0,0,1
7a34f91a20a64527b8e6cdcb6b242862,Jeremy Wolfe,M,0,26,Tampa, FL,33604,69870,0,1,18,2,1,1,2,6763,0,1,0,0,1
764b702d23634cd58e03677ac83b81b2,Jovanni Potter,M,0,41,Snohomish, WA,98290,66681,1,0,3,4,0,1,2,1934,0,1,0,0,1
86254c3bbf4e465fad45da887188cbfd,Kelvin Gould,M,0,30,Loxahatchee, FL,33470,76552,0,4,19,6,1,1,3,9600,0,1,0,0,1
d7b954bfe6c849e497a5f14b5332a04e,Cristofer Mccall,M,0,44,North Andover, MA,01845,86310,0,0,16,3,0,1,1,3925,0,0,0,0,1
2a0a7f15aa3a49d7884845bbb4dfb674,Ernesto Moss,M,0,69,East Stroudsburg, PA,18301,47999,0,1,63,1,1,0,0,1986,0,1,1,1,1
28830f54511143318cd040bc9e351c99,Harrison Fox,M,0,52,Indian Trail, NC,28079,86386,0,2,19,6,1,1,3,8038,0,0,0,0,1
9632fd148bd34b0286dd89448b1178a1,Odin Shaffer,M,0,71,Fargo, ND,58102,52393,0,4,17,1,1,0,0,2527,0,1,1,1,1
8fe79a9bad8b40c496f0ab88085715ae,River Palmer,M,0,57,Powder Springs, GA,30127,63998,1,0,48,1,1,0,0,8149,0,1,0,0,1
402b185912e342558528889f1d96cb6e,Lance Hutchinson,M,0,45,Tampa, FL,33604,69870,1,4,19,9,1,1,1,4064,0,1,0,0,1
1b9fee219ed2499eba63e5bcff9d9ff0,Lawrence Marsh,M,0,34,Winter Springs, FL,32708,79101,0,3,16,7,1,1,2,10947,0,1,0,0,1
49b09ee8de3f4679a5adadcea51eb41a,Rayan Johnson,M,0,45,Sanford, NC,27330,58215,0,3,15,2,0,1,3,6349,0,1,0,0,1
14a479c64ca44af9be4f2567062e7129,Carlos Hawkins,M,0,51,Roanoke Rapids, NC,27870,38853,1,3,17,6,1,1,1,4626,0,1,0,0,1
f48b3f4c5fb942bb93e62121c5a0d6f3,Ciara Montgomery,M,0,50,New Port Richey, FL,34653,67435,0,1,14,9,1,1,2,2288,0,1,0,0,1
667fec95dd5147729970addc259e54e1,Darryl Atkins,M,0,46,Toms River, NJ,08753,68598,1,3,1,5,1,1,2,4929,0,1,0,0,1
e74347037fc54cf990628058c282b18a,Brogan Peck,M,0,29,Bethel Park, PA,15102,61807,1,0,20,0,1,1,2,5334,0,1,0,0,1
b08af4e11c2243ccb553bf2b33102860,Zachariah Meadows,M,0,43,Uniondale, NY,11553,80192,0,3,9,5,0,1,2,8746,0,0,0,0,1
94a29d0dc2514ebf83b02fbef9f27151,Nasir Christian,M,0,53,Altoona, PA,16601,77805,0,2,11,7,1,1,3,10143,0,1,0,0,1
d25310bd26604cc1b975c75b83b2c1b9,Samson Le,M,0,38,Mahwah, NJ,07430,112435,1,0,19,4,1,1,2,12106,0,0,0,0,1
fa1d9b55cbd74a4bb25b04591b4cd9e2,Kristian Underwood,M,0,64,Canfield, OH,44406,55418,0,2,21,0,1,0,0,2091,0,1,1,0,1
0ab1728640134aeda85f88eafa3f1e9e,Brandon Holland,M,0,22,Silver Spring, MD,20901,59522,0,0,14,7,0,1,2,2964,0,1,0,0,1
719ec043403d4e5eb151363a3fbf9117,Douglas Kramer,M,0,59,Fargo, ND,58102,52393,0,2,36,3,1,0,0,3818,0,1,0,0,1
b77c2f87593349438a5751fd72c49602,Jeffery Preston,M,0,18,Ottumwa, IA,52501,40784,1,2,3,3,0,1,3,1946,0,1,0,0,1
a3d1a964107b4684931f1c8c6558b358,Haiden Odom,M,0,23,Blacksburg, VA,24060,42055,1,2,8,9,0,1,3,4385,0,1,0,0,1
67181cd5a26c41efb1c3d4c5047a38b2,Jovanni Oneill,M,0,24,Thibodaux, LA,70301,86310,0,1,6,1,0,1,1,10378,0,0,0,0,1
1f34448badbb41f1aafac7a9ccd7a987,Jett Mooney,M,0,39,Neptune, NJ,07753,67538,0,3,1,5,1,1,2,4467,0,1,0,0,1
797681b73e234f938c6f02273f696024,Andy Barrett,M,0,41,Farmingdale, NY,11735,68896,1,0,4,6,1,1,2,5434,0,1,0,0,1
6bcfdc3824294e78bd63ff335bb194c8,Lorenzo Nash,M,0,69,East Stroudsburg, PA,18301,47999,1,3,19,2,1,0,0,3931,0,1,1,1,1
d11d94175b564330ac96dde6821328a0,Geovanni Boyle,M,0,61,Oakland Gardens, NY,11364,59400,0,4,78,6,1,0,0,532,0,1,1,0,1
993c568f483741c981756465a007a70a,Nicholas Dawson,M,0,38,Waxhaw, NC,28173,66862,0,2,15,2,0,1,3,4636,0,1,0,0,1
8cc3ca98375b4e75a0f5b2bd07f529a8,Mike Mcclain,M,0,21,Stoughton, MA,02072,109566,0,1,14,0,0,1,2,9057,0,0,0,0,1
4a9f85dda11542d2853eafc24f28fb01,Armani Ruiz,M,0,34,Terre Haute, IN,47802,74190,0,4,9,9,1,1,3,9807,0,1,0,0,1
212cb08114d544239f7afe910fff5290,Lewis Wall,M,0,27,Boca Raton, FL,33428,66862,1,2,17,6,0,1,3,2849,0,1,0,0,1
31bbc3fb809e4ab08c1492a766c0af14,Frankie Wall,M,0,77,Oviedo, FL,32765,63998,1,0,24,2,1,0,0,2300,0,1,1,1,1
ba21af24d25b4167b5b433d0c08fca1a,Nicholas Winters,M,0,50,Kokomo, IN,46901,151413,0,2,7,9,1,1,2,7284,0,0,0,0,1
9943cc8996c2431bb81fc6aba8a89739,Marisa Dalton,M,0,27,Land O Lakes, FL,34639,89695,1,3,11,8,1,1,1,11487,0,0,0,0,1
03ce323caa7c47c1a45155e76a19a1a5,Jovanny Knapp,M,0,33,Grove City, OH,43123,77417,0,2,2,6,1,1,3,5341,0,1,0,0,1
78059d9e04ff48d6ad7e743f2238f1b0,Marco Odonnell,M,0,57,Egg Harbor Township, NJ,08234,61835,0,4,72,2,1,0,0,2911,0,1,0,0,1
1499f7f215d54d6e9075e21f47996739,Leonel Casey,M,0,18,Winter Springs, FL,32708,79101,0,3,9,8,0,1,3,6724,0,1,0,0,1
23d27d0c9bd24461b0d372f1b609e4fa,Valentino French,M,0,44,East Haven, CT,06512,67411,1,3,17,0,0,1,1,7034,0,1,0,0,1
449203ef36154b369e8cbffad1e15478,Zion Hoover,M,0,36,Oakland Gardens, NY,11364,66001,1,1,5,2,1,1,3,4589,0,1,0,0,1
259ec345158f4390aa83a8341a56dc7e,Phillip Ali,M,0,41,Wyandotte, MI,48192,78046,0,4,9,1,0,1,3,5368,0,1,0,0,1
ba8e12dc58164c98b5964a9776a63278,Roberto Shaffer,M,0,39,Stockbridge, GA,30281,71109,1,4,16,8,1,1,3,6301,0,1,0,0,1
d4d471041a7f44a5b1dd03e50f562024,Orlando Noble,M,0,19,North Augusta, SC,29841,74326,0,4,18,4,0,1,1,4405,0,1,0,0,1
24b01f4731664025870b43d26aa9f1ed,Duncan Holloway,M,0,59,Glasgow, KY,42141,62883,0,1,78,7,1,0,0,6326,0,1,0,0,1
ce7a8da78ff249c5a819148e0bbad23e,Dominick Greer,M,0,58,Banning, CA,92220,40599,0,4,60,7,1,0,0,2026,0,1,0,0,1
0d71e926633e4019823a1a63e7ce50e4,Braden Mora,M,0,31,Elkhart, IN,46514,112435,0,0,13,1,0,1,1,7641,0,0,0,0,1
b7b43d9a08ac469299efdc196d92b038,Isaias Moore,M,0,59,Stow, OH,44224,44777,0,3,75,0,1,0,0,7363,0,1,0,0,1
a53ffa2b970449189589d573b627f6f8,Rohan Hubbard,M,0,43,Dublin, GA,31021,66862,0,0,2,0,1,1,2,3061,0,1,0,0,1
367b7bba90784663b1c71a36c1da6653,Arturo Glass,M,0,30,Durham, NC,27703,66862,0,4,15,6,0,1,3,5739,0,1,0,0,1
bc7a99e27a714224b5e323964f4feebf,Chaz Kelley,M,0,58,Hackensack, NJ,07601,65762,1,0,69,9,1,0,0,9586,0,1,0,0,1
ebd6b753d973400bac3b6be15f4b7794,Julio Collier,M,0,39,Hackensack, NJ,07601,73069,1,3,7,9,0,1,3,5197,0,1,0,0,1
7d1e92f7cbee4b8792dc677b3a65476e,Braedon Ryan,M,0,19,Endicott, NY,13760,78179,1,3,2,8,0,1,1,5154,0,1,0,0,1
692b4262ebac4a12be5f7ccac76bfd3a,Antony Webb,M,0,55,Shakopee, MN,55379,52787,0,3,87,5,1,0,2,5675,0,1,0,0,1
4ebecaedcb724fb3b3bffec57a6dfb2c,Peyton Chapman,M,0,34,Egg Harbor Township, NJ,08234,68706,0,2,7,2,0,1,3,6904,0,1,0,0,1
96147d796f494508976f391b156c473e,Samuel Foster,M,0,47,Minneapolis, MN,55406,71109,1,3,17,7,1,1,1,7895,0,1,0,0,1
c91e8ad2cd85440f946da8f1f0d3b9d5,Jake Mccann,M,0,29,Princeton, NJ,08540,151413,0,0,19,0,0,1,1,11107,0,0,0,0,1
1449a420111f47199b5b45ae39152d3c,Axel Mullins,M,0,29,Barberton, OH,44203,59797,1,2,4,0,1,1,1,2550,0,1,0,0,1
4aa6e51a25564dd48b229f61d7116644,Beckham Friedman,M,0,67,East Stroudsburg, PA,18301,47999,0,3,79,3,1,0,0,1440,0,1,1,1,1
b02d21f1e897459b83677b11515038bb,Garrett Wells,M,0,48,Dacula, GA,30019,58215,0,4,17,1,1,1,3,6114,0,1,0,0,1
28c86f6eaea74fcd83aad055ba23573a,Riley Obrien,M,0,30,Kokomo, IN,46901,151413,0,3,16,7,1,1,3,3732,0,0,0,0,1
359b0a8921db4a9b9b62d2ea51128229,Adrien Lee,M,0,55,Akron, OH,44312,60717,1,1,42,4,1,0,3,740,0,1,0,0,1
3fe62f5cead849208956160d9bd45ab2,Bruno Lambert,M,0,18,Queensbury, NY,12804,58196,0,0,3,8,0,1,1,3071,0,1,0,0,1
ee8b47fe3969495a939925087a7511ca,Lennon Ball,M,0,36,El Paso, TX,79930,77936,0,1,11,8,0,1,1,4104,0,1,0,0,1
e3d57412681d46e094c5b29f5b9eda55,Parker Cunningham,M,0,64,Pottstown, PA,19464,64147,1,2,47,8,1,0,0,2731,0,1,1,0,1
0e6f899f7fea4b08a9d7f95bc044853b,Adan Gross,M,0,40,Sioux Falls, SD,57103,43745,1,1,10,7,1,1,2,3786,0,1,0,0,1
6776eba6559347949ba3012b30b98f9a,Camron Riley,M,0,40,Chesterton, IN,46304,105756,0,2,19,0,0,1,3,6763,0,0,0,0,1
9e08a1ffb12d4e46aafacd0eb1d0cdf8,River Pace,M,0,68,Mason, OH,45040,39316,1,2,52,3,1,0,0,3837,0,1,1,1,1
aebac5188e6d4fb791bb2c52aed65763,Rayan Ray,M,0,38,Scarsdale, NY,10583,57195,1,0,6,2,1,1,3,7212,0,1,0,0,1
6487bd5c670b4005b48dbca212333f87,Dominick Hunter,M,0,41,Tampa, FL,33604,69870,1,0,7,7,0,1,3,6673,0,1,0,0,1
49c1524a73234d148fea542dafc2b91b,Marco Saunders,M,0,28,Mechanicsville, VA,23111,46250,1,3,17,8,1,1,3,5652,0,1,0,0,1
df72d86b3e5b4f808c362fe1c219d5e6,Phillip Mcdowell,M,0,42,Sun Prairie, WI,53590,57072,1,2,2,3,0,1,3,4444,0,1,0,0,1
bab4ce0f1daf47a181a58571afb3dc2d,Silas Anthony,M,0,37,Pickerington, OH,43147,107773,0,4,11,5,1,1,1,10974,0,0,0,0,1
d089f11c984e448fa90096865a641b6f,Jeffrey Hester,M,0,27,Glastonbury, CT,06033,122604,1,0,13,2,0,1,1,9864,0,0,0,0,1
5cd9d7045f55402a91155f924aa47768,Guy Powley  ,M,0,32,Oklahoma City, OK,73112,49539,1,0,18,6,1,1,3,6762,0,1,0,0,1
e264a30345284b259033885daca9c3f3,Reynaldo Melton  ,M,0,70,Roy, UT,84067,45194,1,0,64,6,1,0,0,2426,0,1,1,1,1
304693c2211742ebaeee4835f75ef0d9,Colby Murrieta  ,M,0,50,Fitchburg, MA,01420,68598,0,3,3,5,1,1,3,7334,0,1,0,0,1
ca717a42b1ed4e69b21392073a908a4a,Harland Sudler  ,M,0,35,Deland, FL,32720,73069,1,1,1,2,0,1,3,3888,0,1,0,0,1
5f7fb77ffbd1430987f17921c13325ca,Zane Severino  ,M,0,70,Southgate, MI,48195,77679,1,4,3,0,1,0,0,4034,0,1,1,1,1
c5a38b2a7e454f1d9149c4972eddc052,Rubin Shue  ,M,0,24,Fond Du Lac, WI,54935,65804,1,3,19,7,0,1,1,6737,0,1,0,0,1
9b23da3e9a88453d9b82dbb9a38091c2,Gustavo Cresswell  ,M,0,23,Harrisburg, PA,17109,43584,0,2,10,4,0,1,1,5432,0,1,0,0,1
a64fd941390547f28d2d065ad24370bc,Jose Kammer  ,M,0,40,Deland, FL,32720,73069,0,3,16,9,0,1,2,6345,0,1,0,0,1
5297b2859ba847c69f2b499fcfc5494d,Vincent Foraker  ,M,0,22,Beloit, WI,53511,73803,0,0,10,4,0,1,3,4470,0,1,0,0,1
4f1ba2a293cf4de5a181aa4c55969238,Brenton Stoddard  ,M,0,23,Clifton Park, NY,12065,68579,1,3,4,0,0,1,3,2879,0,1,0,0,1
066ba44572604dbc82e0c2c7866447b3,Merlin Dorazio  ,M,0,64,Astoria, NY,11102,73955,1,2,5,4,1,0,0,1969,0,1,1,0,1
f9e55bf647284ea9a99f6612445f3d1a,Alejandro Cavallaro  ,M,0,39,Scarsdale, NY,10583,57195,1,1,7,5,1,1,3,2419,0,1,0,0,1
89f74f6c237140a7b270b7492fccbcd3,Earl Higgs  ,M,0,53,Hackensack, NJ,07601,73069,1,0,6,3,1,1,3,8759,0,1,0,0,1
2ca682e3d0a343c5bba21ed8424cbc9d,Jewel Lasalle  ,M,0,23,Marietta, GA,30008,86310,0,0,10,4,0,1,3,5451,0,0,0,0,1
0873b366d6b94d3a9e1b4ef7293f2546,Houston Solie  ,M,0,27,Danvers, MA,01923,78046,1,3,13,6,1,1,2,8406,0,1,0,0,1
02c5adce1cd746eda6dc2b76977c1b41,Clay Carpino  ,M,0,36,Rocky Mount, NC,27804,44277,1,0,6,0,0,1,3,5146,0,1,0,0,1
a6244948d8ab4efca4792e50381844af,Earnest Toman  ,M,0,22,Gurnee, IL,60031,114821,0,4,17,7,0,1,3,8167,0,0,0,0,1
236a9efaede2479b9180072ce7faec7a,Stanford Gafford  ,M,0,60,Tualatin, OR,97062,57574,0,3,51,6,1,0,0,6384,0,1,1,0,1
03db650c625840aab7fa8a20e4a3fc7e,Lewis Nally  ,M,0,61,Houston, TX,77016,54229,0,4,84,0,1,0,0,694,0,1,1,0,1
85e8d9c8e4da458ebc8b964559880618,Josef Galgano  ,M,0,21,Fenton, MI,48430,73069,1,1,1,7,0,1,1,4192,0,1,0,0,1
94ac6d2bd6944b36a1e72de26d337630,Duane Porcaro  ,M,0,26,Newburgh, NY,12550,79805,1,3,1,7,1,1,3,8316,0,1,0,0,1
c16da2b7f27246a9abc151ae117dbdf0,Lacy Barajas  ,M,0,19,Flemington, NJ,08822,56012,0,0,19,2,0,1,2,5456,0,1,0,0,1
7c2ff0fcb3b64642ace62d4bb35e2275,Rosendo Revel  ,M,0,41,Ringgold, GA,30736,90640,1,2,18,2,0,1,3,8305,0,0,0,0,1
23a1664970e94e67be40a98a39e0614b,Rogelio Scheck  ,M,0,61,Beaver Falls, PA,15010,67551,1,0,84,9,1,0,0,1395,0,1,1,0,1
59fd38a39ea84aae89bd7890e2e6b68e,Fidel Villescas  ,M,0,41,Hattiesburg, MS,39401,86386,1,4,1,1,0,1,2,5430,0,0,0,0,1
24fd152c221947e2aac7e020fb82b3ce,Rex Bazan  ,M,0,28,Anderson, SC,29621,74329,0,4,13,3,1,1,3,5080,0,1,0,0,1
a0f72341c5874f28863be5c021346dc9,Horace Akins  ,M,0,75,Mount Holly, NJ,08060,64121,1,1,90,0,1,0,0,2990,0,1,1,1,1
659a98693c014a7b84f212b94f2a2630,Chase Junk  ,M,0,29,Rossville, GA,30741,44277,1,3,6,6,0,1,2,7459,0,1,0,0,1
4c49b3156d5e4450b485074308d25800,Minh Walburn  ,M,0,22,Lake Jackson, TX,77566,77772,0,1,15,6,0,1,1,10110,0,1,0,0,1
423beb6feb354546a1587a8cb1fba681,Lupe Edinger  ,M,0,48,North Augusta, SC,29841,74326,0,1,1,0,1,1,1,5956,0,1,0,0,1
7a6acbb4f1d94dfcb9ee0a3a9831cb7b,Florentino Leith  ,M,0,48,New Windsor, NY,12553,74532,0,1,10,0,1,1,1,3452,0,1,0,0,1
054ae96d81b24f5f8541ac5d420e61c0,Coleman Sandoval  ,M,0,20,Pottstown, PA,19464,71275,1,4,12,0,0,1,3,5378,0,1,0,0,1
06f3c0db42d84463b4fc1a782b8053d8,Napoleon Hepp  ,M,0,32,Nutley, NJ,07110,69870,1,1,10,4,0,1,1,5729,0,1,0,0,1
90c9df7b53cb4aeb840276282a07ae1d,Trenton Eye  ,M,0,52,Yonkers, NY,10701,75580,1,2,13,3,1,1,3,9076,0,1,0,0,1
c0890b817e3d4947b27955960ed7b1e0,Gerry Yount  ,M,0,58,Duluth, GA,30096,98609,0,2,29,2,1,0,0,2779,0,0,0,0,1
b4d6ae75ebbe42d5a04dabec5b56cca6,Numbers Cramer  ,M,0,59,Hyattsville, MD,20782,36705,1,4,62,2,1,0,0,5495,0,1,0,0,1
233fe804719c4b559e888dc42b995fda,Eldon Grey  ,M,0,27,El Paso, TX,79930,77936,1,3,8,7,1,1,1,5013,0,1,0,0,1
e9cb0e9316814ad18d9ca1f8a932035e,Riley Varga  ,M,0,65,Woodside, NY,11377,56943,1,0,88,0,1,0,0,2170,0,1,1,0,1
ba3c045e6a804ec7b2cddf09a6e46d30,Juan Calero  ,M,0,18,Victoria, TX,77904,60886,1,3,17,3,0,1,1,6307,0,1,0,0,1
bcdac9af885242d0b905143b80048594,Ryan Berkowitz  ,M,0,22,Land O Lakes, FL,34639,89695,1,1,17,1,0,1,3,11275,0,0,0,0,1
a2145b84ffd748e2b84fddade0d46d37,Kelvin Rocheleau  ,M,0,46,Joliet, IL,60435,40784,0,2,9,2,1,1,3,5776,0,1,0,0,1
0cf5e990515d434797ce03d106a398b6,Robin Behringer  ,M,0,74,Phillipsburg, NJ,08865,71284,0,0,79,6,1,0,0,1814,0,1,1,1,1
24d7553e9b664198b17ab4ca67326d19,Lavern Steuck  ,M,0,75,Sioux Falls, SD,57103,39370,1,4,23,3,1,0,0,2530,0,1,1,1,1
6bba98ed525743eaa695f094f7428250,Brian Germain  ,M,0,37,Grove City, OH,43123,77417,1,2,20,5,1,1,2,7149,0,1,0,0,1
98d599b123ca4a78b88d867817fa7ed9,Wilford Jusino  ,M,0,69,Pickerington, OH,43147,96995,0,3,29,5,1,0,0,2964,0,0,1,1,1
080f9b160ebb4ec0a40db7a7e9be6fab,Virgil Halfacre  ,M,0,64,Akron, OH,44312,54645,1,3,22,8,1,0,0,2643,0,1,1,0,1
362790b439b14750b056b8b189014b86,Garland Savino  ,M,0,27,Banning, CA,92220,45111,0,3,2,1,1,1,2,2894,0,1,0,0,1
96b69a4bdcc2492eb20f1ae8f56eaa7f,Maxwell Romriell  ,M,0,49,Louisville, KY,40207,68706,1,0,11,1,1,1,3,6937,0,1,0,0,1
0ffb86116815473aae76d491b001d8ef,Donald Loudon  ,M,0,52,Murrells Inlet, SC,29576,44362,0,3,11,9,1,1,3,5915,0,1,0,0,1
440da0069f424745b465d20697ff8a86,Ricky Troung  ,M,0,47,Petersburg, VA,23803,61714,0,3,16,1,1,1,2,4835,0,1,0,0,1
7953d28de67845dba29571762bef2fa0,Alexander Gowans  ,M,0,62,Lorton, VA,22079,63720,1,2,18,4,1,0,0,3908,0,1,1,0,1
5c92a1ab450f4284a1cee51d02b52efe,Felix Caraway  ,M,0,22,Reading, MA,01867,59522,0,1,10,4,0,1,3,5334,0,1,0,0,1
5354d0e9a4c642b99ea5ea8f2460426e,Alfredo Rubio  ,M,0,49,Shepherdsville, KY,40165,103345,1,0,1,7,1,1,3,6301,0,0,0,0,1
60a9512df1d54e3b8439ad9b70cfbae1,Zackary Velasques  ,M,0,41,Zion, IL,60099,44277,1,0,10,1,1,1,1,4611,0,1,0,0,1
f3ac332e66a349f594c3013bacb5d7d4,Grover Champ  ,M,0,68,Maumee, OH,43537,44819,1,0,72,3,1,0,0,2645,0,1,1,1,1
5d8d98bf2d1c4dbfb29dd4a3ab18a02f,Ezequiel Farago  ,M,0,32,Camas, WA,98607,45421,0,4,18,0,1,1,2,6693,0,1,0,0,1
626dcfbb8f8243348a0d99afc5f67853,Jackson Diver  ,M,0,49,Jamaica, NY,11432,70544,0,3,9,2,1,1,2,9181,0,1,0,0,1
